Epoch	TrainStd
240	0.00030997334118269127
241	0.00027745345562292723
242	0.0002956816024379805
243	0.0002899209021308097
244	0.0002826106633864167
245	0.0002943374948022897
246	0.0002852690835183253
247	0.0002949531139854146
248	0.00029496590954774415
249	0.00028386337859311934
250	0.00031270945216636256
251	0.00030126018226956546
252	0.00027835625601569763
253	0.0002792503314745991
254	0.00029943092809016445
255	0.00027925040992840295
256	0.0002742392992068742
257	0.00027670253049897844
258	0.00028138789416039527
259	0.0002637839055997665
260	0.0003171343459239196
261	0.00027769397014303635
262	0.0002697595469991538
263	0.0002729460803444719
264	0.00026554908518425767
265	0.0003013436858485098
266	0.0002649751083721119
267	0.00025370699632868213
268	0.0002797590860258252
269	0.0002624872977972802
270	0.00026334190660122367
271	0.00026843816444933975
272	0.0002571669325646063
273	0.00025660035179128816
274	0.000262779102198776
275	0.0002643467587939299
276	0.0002557621957139348
277	0.00025557380941067644
278	0.00026703831683749053
279	0.00025382236112132453
280	0.0002526198682213581
281	0.0002765502182260939
282	0.00024967474091495566
283	0.0002447540008248892
284	0.00025190683453545673
285	0.0002395619163447467
286	0.000256562133028191
287	0.00024857604409085084
288	0.000247996193701443
289	0.0002534885665915711
290	0.00024877489993885835
291	0.000254510893587522
292	0.00024328392801482987
293	0.0002648426836360689
294	0.00023971032096317771
295	0.0002539452414943591
296	0.00025692831418510346
297	0.00034114016454292895
298	0.00024442258041591417
299	0.0002446079080815122
300	0.00023675975215230066
