Epoch	TrainLoss
1	1.2423232927956545
2	0.8663625522037907
3	0.707133112356181
4	0.6049123417081126
5	0.5185949364129234
6	0.45540115984199603
7	0.39881670939952824
8	0.34759086709650583
9	0.2900427984230963
10	0.25496076577154875
11	0.2207195750816399
12	0.18874869274590023
13	0.15668842316512258
14	0.13398327679394761
15	0.11575463942021055
16	0.09222898401720139
17	0.07643303741960575
18	0.06275760848789722
19	0.05452240873938021
20	0.04182176668282665
21	0.03346984781077146
22	0.024376355073488582
23	0.019781541868882334
24	0.014817576841129672
25	0.009475255183770757
26	0.007032031268405411
27	0.003947500898705229
28	0.0028984844249904233
29	0.0021999727867905747
30	0.00142805083700077
31	0.0011378297855591645
32	0.0009362065217510114
33	0.000882044640283965
34	0.0008060990678220321
35	0.0007600351367765071
36	0.0007256635334021162
37	0.0007173398687073108
38	0.0006535738382650459
39	0.0006257898190304103
40	0.000615564945345635
41	0.0005812784272801045
42	0.0005657942952228534
43	0.000525678233172068
44	0.0005466125677298049
45	0.0005040009765971519
46	0.0005284421112569397
47	0.00047511148371893314
48	0.00046516907082208434
49	0.00045239351823201876
50	0.000453582335420696
51	0.0004268958326488676
52	0.00043096337133966136
53	0.0004145806498082398
54	0.0004181700670505729
55	0.0004067946749571425
56	0.0004026688408473378
57	0.00037718085227343625
58	0.0003863466670438933
59	0.0003685523367896581
60	0.0003682588638864038
61	0.00036276264301956157
62	0.0003557337576474594
63	0.00036903956662053645
64	0.0003465890960769056
65	0.00034777795911714184
66	0.0003435910948703442
67	0.0003575581781532796
68	0.0003351080391402392
69	0.0003350566053028216
70	0.0003280756018354374
71	0.0003358893992041078
72	0.0003229752411473962
73	0.0003339991297559751
74	0.00033245655089316655
75	0.000331512998680577
76	0.00032976843097218603
77	0.0003231481880919003
78	0.00030815447954570544
79	0.0003094611437264782
80	0.00030411167069971845
81	0.0003116901078106016
82	0.0003140780817517234
83	0.00030192886778425014
84	0.00030161514308105897
85	0.000300279648392759
86	0.00030352605689588523
87	0.0003043069673762859
88	0.0002866456251772468
89	0.0002911395581333143
90	0.0002946415177696501
91	0.0002927618506013194
92	0.00028619004795780344
93	0.0002900841977873631
94	0.0002872202860410599
95	0.0002845364153537604
96	0.0002775199882819525
97	0.00028088791748446883
98	0.00027640530904469166
99	0.0002998165900746356
100	0.0002890900577953838
101	0.00027341786058187304
102	0.0002776504363394235
103	0.0002867103499375865
104	0.0002737118726503342
105	0.00027811472379195187
106	0.0002753313449869418
107	0.0002723849528734727
108	0.00027509117522812865
109	0.000267101776586069
110	0.0002749730674180743
111	0.0002726448733401854
112	0.00026416089719213796
113	0.0002710522135959038
114	0.00027082002033358037
115	0.0002689612719713879
116	0.0002732093967667059
117	0.00026564645912031384
118	0.00027530797379230723
119	0.000270021779229269
120	0.0002714285326739321
121	0.00026075108854524084
122	0.00026069535586364863
123	0.000264383250382393
124	0.00025716968587256704
125	0.0002570007577874338
126	0.0002754412439164689
127	0.0002588784126975738
128	0.0002587347441320748
129	0.0002611013667662735
130	0.0002751181707056501
131	0.00026264799872825344
132	0.00025762436947043355
133	0.00026135760775702953
134	0.00025222288719152134
135	0.00025917657310395596
136	0.0002668898200135097
137	0.00026312279318461713
138	0.0002590287429140047
139	0.0002647066360313917
140	0.00025792274904875635
141	0.0002548361640444973
142	0.00024305585095339723
143	0.0002513719069690484
144	0.00025359703909845125
145	0.0002585584645756804
146	0.0002573095071498695
147	0.0002498701901075042
148	0.00026499046503430435
149	0.00024126785452408559
150	0.00025810460228642065
151	0.0002485793436724988
152	0.00026099031309947333
153	0.00025115426242127635
154	0.00025178170609621385
155	0.00024888586357731346
156	0.00027083499235627443
157	0.0002480781597086488
158	0.00024764606220912085
159	0.000264211033303898
160	0.00025705213438483704
161	0.00024653037304661293
162	0.0002485187253063245
163	0.0002546425137068609
164	0.0002566561846615142
165	0.0002444666250624642
166	0.0002501845169101444
167	0.0002517546953596508
168	0.00025725816103333224
169	0.00025127687496091463
170	0.0002471432375633503
171	0.00025013829474254033
172	0.00025106153222095086
173	0.00025954368480188235
174	0.00025225001985154796
175	0.0002495438127187164
176	0.0002483160428070437
177	0.00025456974385877894
178	0.00025431617826182884
179	0.00024393798827784387
180	0.00024184693425746107
181	0.00024800214660711245
182	0.0002521956210707069
183	0.00024339658829122734
184	0.0002480317373870803
185	0.0002487656481586673
186	0.00024696386150082055
187	0.00024953550848778806
188	0.00023844623771469915
189	0.00024714840345603923
190	0.0002471101825343459
191	0.00024134540916098964
192	0.0002436626750482794
193	0.00024567085609752254
194	0.00024195463421023295
195	0.000249505340320575
196	0.00024325817520015627
197	0.0002391447020305173
198	0.0002517072002902446
199	0.00024311938096800118
200	0.0002464369187117233
